age;player_height;player_weight;college;country;draft_year;draft_round
28;198.12;90.7184;Temple;USA;1994;1
24;205.74;95.25432;Central Oklahoma;USA;Undrafted;Undrafted
25;195.58;88.45044;Kentucky;USA;1997;1
31;203.2;103.872568;Georgia Tech;USA;1990;1
39;200.66;95.25432;Southeastern Oklahoma State;USA;1986;2
36;195.58;92.98636;Virginia Tech;USA;1986;1
33;208.28;102.0582;Connecticut;USA;1989;2
22;198.12;92.98636;Oregon State;USA;1998;1
20;198.12;98.883056;Duke;USA;1999;1
31;208.28;109.769264;Cincinnati;USA;1993;1
26;200.66;111.13004;Arkansas;USA;1995;1
27;185.42;86.18248;Virginia;USA;1995;1
24;193.04;86.18248;Rhode Island;USA;1998;2
31;210.82;104.32616;Clemson;USA;1991;1
39;200.66;92.98636;Tennessee;USA;1983;1
23;190.5;83.91452;Houston;USA;Undrafted;Undrafted
26;177.8;77.564232;Arizona;USA;1995;1
34;198.12;100.697424;Central Michigan;USA;1988;1
31;213.36;115.66596;Clemson;USA;1990;1
33;180.34;73.935496;Boston College;USA;1989;1
24;200.66;117.93392;Cincinnati;USA;1997;1
34;208.28;110.676448;Kansas;USA;1988;1
32;185.42;81.64656;Fayetteville State;USA;Undrafted;Undrafted
29;180.34;77.11064;UCLA;USA;Undrafted;Undrafted
26;200.66;104.32616;Texas Tech;USA;Undrafted;Undrafted
34;215.9;113.398;Navy;USA;1987;1
29;185.42;91.625584;Baylor;USA;Undrafted;Undrafted
36;195.58;83.91452;Georgetown;USA;1986;2
24;205.74;111.13004;North Carolina-Charlotte;USA;1998;2
33;210.82;113.398;Indiana;USA;1988;2
26;190.5;81.64656;Iowa State;USA;Undrafted;Undrafted
31;187.96;92.98636;Jacksonville;USA;1990;1
33;208.28;106.59412;Duke;USA;1989;1
29;200.66;120.20188;Southern Mississippi;USA;1992;1
32;193.04;86.18248;Washington;USA;1992;Undrafted
21;203.2;117.93392;Duke;USA;1999;1
23;203.2;117.93392;Clemson;USA;Undrafted;Undrafted
34;187.96;81.64656;Oral Roberts;USA;1989;2
33;190.5;90.7184;Bradley;USA;1988;1
34;208.28;111.13004;Clemson;USA;1987;1
27;187.96;81.64656;Boston College;USA;1994;2
30;195.58;83.007336;North Carolina;USA;1992;1
30;208.28;122.46984;Arizona State;USA;1991;2
27;195.58;88.45044;Pennsylvania;USA;Undrafted;Undrafted
29;195.58;97.52228;Nevada-Las Vegas;USA;1993;1
32;205.74;112.037224;North Carolina;USA;1989;1
25;185.42;86.18248;Kansas;USA;1997;1
24;205.74;131.54168;Georgetown;USA;1998;2
27;203.2;95.25432;Michigan;USA;1994;1
27;203.2;109.315672;Kentucky;USA;1993;1
23;203.2;97.52228;Xavier;USA;1999;1
25;203.2;115.66596;Michigan State;USA;1996;2
32;198.12;102.0582;Georgetown;USA;Undrafted;Undrafted
27;203.2;116.119552;Alabama;USA;1995;1
27;193.04;96.161504;California;USA;1994;1
24;187.96;83.91452;George Mason;USA;Undrafted;Undrafted
22;187.96;78.017824;Arizona;USA;1999;1
23;210.82;107.954896;Texas State;USA;1999;1
37;193.04;86.18248;Iowa State;USA;1986;2
25;193.04;86.18248;North Carolina;USA;1996;2
22;208.28;111.13004;UCLA;USA;1998;2
37;213.36;115.66596;Houston;Nigeria;1984;1
27;218.44;127.00576;Kansas;USA;1995;1
31;210.82;113.398;Texas-El Paso;USA;1990;2
23;193.04;95.25432;Clemson;USA;1998;2
31;195.58;88.45044;Delaware State;USA;Undrafted;Undrafted
28;213.36;122.46984;North Carolina;USA;1994;1
32;185.42;86.18248;Providence;USA;1991;1
29;200.66;97.52228;Nebraska;USA;1994;1
27;190.5;92.532768;Michigan State;USA;1995;2
27;203.2;99.79024;Providence;USA;1995;1
24;210.82;120.20188;Mississippi State;USA;1996;1
26;190.5;95.25432;Nebraska;USA;Undrafted;Undrafted
32;210.82;111.13004;New Orleans;USA;1993;1
27;205.74;106.59412;Auburn-Montgomery;USA;Undrafted;Undrafted
25;210.82;115.66596;Northwestern;USA;1999;2
25;198.12;88.45044;St. John's (NY);Dominican Republic;1998;1
31;182.88;68.945984;Memphis;USA;1991;2
32;213.36;120.20188;Louisville;USA;1990;1
35;190.5;83.91452;Michigan;USA;1988;1
31;193.04;81.64656;Oregon State;USA;1990;1
25;203.2;113.398;Ohio;USA;1995;1
29;203.2;103.418976;North Carolina;USA;1993;1
33;203.2;102.0582;Florida State;USA;1989;1
27;205.74;113.398;Nicholls State;USA;Undrafted;Undrafted
29;231.14;137.438376;None;USA;1993;2
33;203.2;99.79024;Michigan;USA;1989;1
27;200.66;104.32616;Purdue;USA;1994;1
27;203.2;102.0582;Duke;USA;1994;1
34;205.74;112.490816;Eastern Michigan;USA;1988;2
32;185.42;81.64656;Nevada-Las Vegas;USA;1991;1
27;193.04;92.079176;Iowa State;USA;1995;2
32;203.2;97.52228;North Carolina State;USA;1989;2
29;193.04;86.18248;Georgia Tech;USA;Undrafted;Undrafted
36;203.2;109.315672;Auburn;USA;1986;1
33;203.2;122.46984;Tennessee State;USA;1988;3
28;205.74;115.66596;Michigan State;USA;1994;2
25;198.12;97.52228;Bradley;USA;1997;1
30;193.04;94.347136;Missouri;USA;1992;1
38;205.74;102.0582;Wichita State;USA;1983;1
23;205.74;111.13004;Kentucky;USA;1996;1
25;193.04;92.98636;Bowling Green;USA;1997;1
31;205.74;104.32616;Texas-El Paso;USA;1990;2
29;210.82;102.0582;Pfeiffer;USA;Undrafted;Undrafted
28;203.2;92.98636;Duke;USA;1994;2
25;205.74;99.79024;Alabama;USA;1995;1
36;205.74;117.93392;Nevada-Las Vegas;USA;1987;1
35;220.98;132.448864;None;Lithuania;1986;1
25;205.74;106.59412;Providence;USA;1997;1
35;180.34;81.64656;Southern;USA;Undrafted;Undrafted
32;187.96;83.91452;Iowa;USA;1989;1
21;190.5;95.25432;UCLA;USA;1999;1
27;205.74;111.13004;Arizona;USA;1996;2
25;205.74;108.86208;Virginia Union;USA;Undrafted;Undrafted
25;190.5;86.18248;College of Charleston;USA;1997;2
35;213.36;113.398;Creighton;USA;1985;1
25;185.42;86.18248;Hawaii;USA;Undrafted;Undrafted
24;205.74;101.151016;North Carolina;USA;1998;1
25;180.34;72.57472;South Florida;USA;Undrafted;Undrafted
36;205.74;102.0582;Oregon State;USA;1985;1
27;195.58;94.800728;Temple;USA;1994;1
28;205.74;102.0582;Xavier;USA;Undrafted;Undrafted
30;205.74;104.32616;Stanford;USA;1992;1
25;208.28;113.398;Colgate;St. Vincent & Grenadines;1997;1
25;195.58;97.52228;Seton Hall;USA;Undrafted;Undrafted
20;205.74;115.212368;None;USA;1998;1
27;205.74;106.59412;Indiana;USA;1995;1
23;220.98;111.13004;Barton Community College;USA;1999;1
29;198.12;90.7184;Tennessee;USA;1993;1
25;182.88;74.84268;Georgetown;USA;1996;1
30;208.28;118.387512;Georgetown;USA;1992;1
25;195.58;83.91452;Villanova;USA;1997;2
24;205.74;107.954896;Indiana;USA;1998;2
24;187.96;92.079176;Utah;USA;1999;1
27;208.28;104.32616;Florida;USA;1995;2
34;210.82;124.7378;Arkansas;USA;1988;2
28;200.66;97.52228;Memphis;USA;1993;1
30;205.74;108.86208;Seton Hall;USA;1991;1
28;205.74;111.13004;Boston College;USA;1994;1
23;208.28;102.965384;Arizona;USA;1999;2
31;205.74;102.0582;Syracuse;USA;1991;1
25;200.66;102.0582;Memphis;USA;1997;2
37;198.12;114.305184;Auburn;USA;1984;1
36;205.74;111.13004;Virginia Union;USA;1985;1
24;190.5;81.64656;Long Island-Brooklyn;USA;Undrafted;Undrafted
29;187.96;86.18248;Florida State;USA;1994;1
23;190.5;91.625584;Colorado;USA;1997;1
27;210.82;108.86208;Duke;USA;1995;1
25;213.36;112.944408;None;USA;1997;1
26;198.12;99.79024;Southern Illinois;USA;1995;2
32;190.5;88.45044;Boise State;USA;Undrafted;Undrafted
25;205.74;106.59412;Marquette;USA;1997;2
35;210.82;117.93392;Yale;USA;1987;4
32;208.28;99.79024;Old Dominion;USA;1991;1
24;187.96;86.18248;Fresno State;USA;1999;2
30;200.66;97.975872;Arizona;USA;1993;1
36;200.66;97.52228;St. John's (NY);USA;1985;1
27;208.28;111.13004;Michigan;USA;1993;1
28;182.88;79.3786;Clemson;USA;1993;2
37;213.36;111.13004;St. John's (NY);USA;1985;1
30;200.66;99.79024;Cal State-Fullerton;USA;1990;2
29;210.82;105.233344;Tennessee State;USA;1994;1
30;210.82;111.13004;Duke;USA;1992;1
28;200.66;97.52228;Indiana;USA;1993;1
29;203.2;95.25432;Houston;USA;Undrafted;Undrafted
32;187.96;82.553744;Virginia Tech;USA;1990;2
27;195.58;90.7184;Florida State;USA;1995;1
27;185.42;83.91452;Minnesota;USA;1997;1
30;195.58;95.25432;Southern;USA;1991;2
23;195.58;95.25432;Ball State;USA;1998;1
24;213.36;118.387512;Purdue;USA;Undrafted;Undrafted
24;210.82;109.315672;Penn State;USA;1999;2
31;185.42;83.91452;Oklahoma;USA;1992;2
24;177.8;77.11064;Stanford;USA;1997;1
28;198.12;88.45044;Oregon State;USA;1995;1
34;198.12;90.7184;California-Santa Barbara;USA;1988;1
23;208.28;111.13004;Old Dominion;USA;1999;1
28;205.74;115.212368;Xavier;USA;1994;1
25;190.5;83.91452;Valparaiso;USA;1998;1
29;195.58;94.347136;Virginia;USA;1992;1
29;200.66;102.0582;Long Beach State;USA;1993;2
20;218.44;99.79024;None;Croatia;1998;2
29;200.66;90.7184;Cal State-Fullerton;USA;Undrafted;Undrafted
24;205.74;115.66596;Baylor;USA;1998;1
27;213.36;124.7378;Oklahoma State;USA;1995;1
21;203.2;98.883056;Florida;USA;2000;1
26;190.5;81.64656;Master's;USA;Undrafted;Undrafted
25;203.2;88.45044;Louisiana-Monroe;USA;2000;2
25;213.36;104.32616;Nebraska;USA;Undrafted;Undrafted
23;190.5;88.45044;Colorado State;Belize;Undrafted;Undrafted
36;195.58;97.52228;Kansas State;USA;1988;1
29;203.2;102.0582;Notre Dame;USA;1994;1
27;185.42;79.3786;West Florida;USA;1996;2
20;208.28;108.86208;None;Nigeria;2000;2
23;200.66;98.883056;Michigan State;USA;2000;1
36;160.02;61.688512;Wake Forest;USA;1987;1
23;208.28;108.86208;Kentucky;USA;1998;1
33;198.12;103.418976;Illinois;USA;1989;1
29;185.42;86.18248;Cincinnati;USA;1993;2
25;205.74;117.93392;Maryland;Nigeria;1999;2
36;213.36;113.398;Virginia;USA;1987;1
27;205.74;106.59412;Georgetown;USA;1996;2
34;185.42;83.91452;Oklahoma;USA;1989;1
23;185.42;86.18248;Arizona;USA;1998;1
21;200.66;111.583632;St. John's (NY);USA;1999;1
29;203.2;108.86208;Providence;USA;1994;2
36;205.74;113.398;Seton Hall;USA;1988;1
38;208.28;112.490816;Providence;USA;1984;1
25;205.74;108.86208;Stanford;USA;2000;1
28;208.28;106.59412;Kentucky;USA;1996;2
30;208.28;99.79024;Temple;USA;Undrafted;Undrafted
23;187.96;92.98636;Michigan State;USA;2000;1
34;208.28;106.59412;Iowa;USA;Undrafted;Undrafted
31;215.9;112.490816;Georgia Tech;USA;1992;2
25;200.66;104.779752;Georgia Tech;USA;1998;1
29;190.5;90.7184;Pennsylvania;USA;Undrafted;Undrafted
24;205.74;117.93392;Michigan;USA;1997;1
32;195.58;95.25432;Georgia Southern;USA;Undrafted;Undrafted
26;193.04;86.18248;Arizona;USA;1998;1
24;210.82;118.841104;Utah;USA;1998;1
28;200.66;97.52228;Wisconsin;USA;1995;1
28;182.88;80.739376;Xavier;USA;Undrafted;Undrafted
26;213.36;131.995272;Pacific;Nigeria;1998;1
21;198.12;97.068688;Ohio State;USA;2000;2
24;203.2;112.490816;Tulsa;USA;1999;2
26;208.28;104.32616;California;USA;Undrafted;Undrafted
36;190.5;92.98636;St. John's (NY);USA;1987;1
30;200.66;115.66596;Wyoming;USA;Undrafted;Undrafted
24;205.74;107.954896;Notre Dame;USA;1998;1
30;208.28;106.59412;Alabama;USA;1992;1
32;187.96;86.18248;Southern California;USA;Undrafted;Undrafted
24;203.2;131.088088;Michigan;USA;1998;1
34;190.5;83.91452;DePaul;USA;1988;1
23;195.58;85.728888;Creighton;USA;1999;2
30;200.66;115.66596;Wake Forest;USA;1993;1
37;198.12;97.52228;Miami (OH);USA;1986;1
25;200.66;95.25432;Kentucky;USA;1997;1
25;203.2;100.243832;Duke;USA;1998;1
27;205.74;111.13004;Providence;USA;Undrafted;Undrafted
25;195.58;101.604608;Cincinnati;USA;1998;2
27;208.28;122.46984;None;Argentina;Undrafted;Undrafted
25;200.66;99.79024;Iowa;USA;1998;2
31;190.5;83.91452;Florida State;USA;1993;1
25;193.04;97.52228;Minnesota;USA;1998;1
37;200.66;97.52228;Mercer;USA;1985;3
40;205.74;117.93392;North Carolina;USA;1984;1
25;213.36;104.32616;Pittsburgh;USA;1997;2
25;205.74;117.93392;Louisville;USA;1996;1
21;200.66;89.357624;Iowa;USA;1998;1
31;210.82;108.86208;Louisiana Tech;USA;1992;2
31;200.66;109.769264;North Carolina;Canada;1991;1
23;198.12;83.91452;Connecticut;USA;1999;1
38;213.36;115.66596;Georgetown;Jamaica;1985;1
22;193.04;95.25432;DePaul;USA;Undrafted;Undrafted
23;198.12;104.32616;Kansas;USA;1998;1
24;205.74;103.872568;None;Serbia and Montenegro;1996;1
24;193.04;88.45044;Temple;Argentina;Undrafted;Undrafted
34;205.74;95.25432;Louisville;USA;1989;1
31;203.2;113.398;Murray State;USA;1992;2
21;198.12;101.151016;DePaul;USA;2000;1
24;200.66;97.52228;Minnesota;USA;1999;1
25;210.82;108.86208;Kansas;USA;1998;1
24;187.96;78.471416;Fresno State;USA;1998;2
24;195.58;92.532768;Florida International;U.S. Virgin Islands;Undrafted;Undrafted
33;187.96;86.18248;New Mexico State;USA;1991;2
26;193.04;95.25432;Louisiana State;USA;1996;2
21;208.28;97.52228;None;USA;1998;2
26;210.82;104.32616;North Carolina;USA;1995;1
25;213.36;113.398;None;Slovenia;1998;1
25;195.58;92.98636;Connecticut;USA;1996;1
35;200.66;91.625584;UCLA;USA;1987;1
29;193.04;86.18248;Temple;USA;Undrafted;Undrafted
37;195.58;102.0582;American International;USA;1985;7
37;200.66;95.25432;Richmond;USA;1986;2
27;210.82;102.0582;Massachusetts;USA;1996;1
31;195.58;83.007336;North Carolina;USA;1992;1
24;210.82;113.398;Louisiana State;USA;2000;2
33;205.74;112.037224;North Carolina;USA;1989;1
30;195.58;97.52228;Nevada-Las Vegas;USA;1993;1
26;200.66;97.52228;Miami (OH);USA;Undrafted;Undrafted
23;208.28;111.13004;UCLA;USA;1998;2
22;210.82;102.511792;None;USA;1996;1
39;200.66;97.52228;Longwood;USA;1984;2
26;185.42;86.18248;Kansas;USA;1997;1
23;208.28;105.233344;UCLA;France;2000;1
26;198.12;98.883056;North Carolina;USA;1995;1
30;198.12;99.79024;Ohio State;USA;1992;1
28;215.9;108.86208;Marquette;USA;1994;2
25;208.28;102.0582;Maryland;USA;1995;1
21;215.9;115.66596;Minnesota;USA;2000;1
30;208.28;122.46984;Penn State;England;Undrafted;Undrafted
29;213.36;114.758776;Boise State;USA;Undrafted;Undrafted
31;187.96;87.996848;Virginia;USA;Undrafted;Undrafted
28;205.74;93.439952;Georgetown;USA;1996;1
25;205.74;131.54168;Georgetown;USA;1998;2
22;218.44;129.27372;None;Greece;2000;1
23;210.82;111.13004;Connecticut;USA;2000;2
26;210.82;120.20188;Kansas;USA;1997;1
26;193.04;80.739376;North Carolina;USA;1996;2
24;210.82;109.769264;Texas State;USA;1999;1
25;185.42;86.18248;Florida;USA;1998;1
23;187.96;78.017824;Arizona;USA;1999;1
28;193.04;96.161504;California;USA;1994;1
23;187.96;82.100152;Syracuse;USA;2000;2
23;213.36;117.93392;Georgia Tech;USA;2000;1
28;203.2;116.119552;Alabama;USA;1995;1
33;193.04;86.18248;Georgetown;USA;Undrafted;Undrafted
26;205.74;115.66596;Michigan State;USA;1996;2
30;187.96;81.64656;Alabama;USA;1993;1
24;203.2;97.52228;Xavier;USA;1999;1
24;198.12;99.336648;Providence;USA;Undrafted;Undrafted
27;200.66;96.161504;Virginia;USA;1997;Undrafted
28;203.2;109.315672;Kentucky;USA;1993;1
21;195.58;90.7184;Michigan;USA;2000;1
23;208.28;117.93392;Kentucky;Canada;2000;1
28;203.2;102.0582;Michigan;USA;1994;1
35;195.58;86.18248;Oklahoma State;USA;Undrafted;Undrafted
39;185.42;79.3786;Gonzaga;USA;1984;1
27;205.74;102.0582;Syracuse;USA;1996;1
31;195.58;95.25432;Georgia Tech;USA;1992;1
28;200.66;107.047712;California;USA;1994;1
24;205.74;125.644984;Massachusetts;USA;1999;2
23;195.58;92.532768;Maryland;USA;1999;2
22;195.58;83.460928;Saint Louis;USA;1998;1
32;200.66;106.59412;Nevada-Las Vegas;USA;1991;1
33;190.5;81.64656;Centenary (LA);USA;Undrafted;Undrafted
30;195.58;86.18248;Alabama;USA;1992;1
23;195.58;92.98636;St. John's (NY);USA;2000;2
30;205.74;104.32616;Ohio State;USA;1994;2
26;203.2;109.315672;Texas Christian;USA;1999;2
30;187.96;90.7184;Jackson State;USA;1993;1
25;210.82;108.86208;Memphis;USA;1996;1
33;205.74;108.86208;Michigan;USA;1990;1
32;218.44;120.20188;New Mexico;USA;1991;1
30;195.58;92.98636;Long Beach State;USA;1993;2
32;185.42;73.481904;Louisiana State;USA;1990;1
26;200.66;115.66596;Drexel;USA;1996;2
26;213.36;115.66596;Auburn;Senegal;2000;1
26;208.28;122.46984;Temple;USA;1997;2
21;208.28;96.615096;Rhode Island;USA;1999;1
22;205.74;118.841104;Iowa State;USA;2000;1
31;203.2;108.86208;Notre Dame;USA;1992;1
29;205.74;104.32616;None;USA;Undrafted;Undrafted
20;210.82;89.811216;None;USA;1999;1
33;198.12;103.418976;Arizona;USA;1990;2
22;203.2;98.883056;Georgia;USA;1999;1
28;205.74;113.398;Michigan;USA;1994;1
37;205.74;116.119552;Louisiana Tech;USA;1985;1
25;208.28;115.66596;Utah;USA;1997;1
26;210.82;115.66596;Iowa State;USA;1997;1
33;195.58;97.975872;Illinois;USA;1990;1
30;185.42;76.203456;Georgia Tech;USA;1991;1
23;203.2;117.93392;New Mexico;USA;1999;1
23;205.74;104.32616;Cincinnati;USA;2000;1
26;210.82;100.243832;Nevada-Las Vegas;USA;1998;1
35;190.5;95.25432;DePaul;USA;1988;1
25;210.82;99.79024;None;USA;1995;1
28;187.96;88.45044;Connecticut;USA;Undrafted;Undrafted
38;213.36;111.13004;Michigan State;USA;1984;1
21;195.58;87.543256;Missouri;USA;2000;1
22;177.8;90.7184;Connecticut;USA;2000;2
22;200.66;95.25432;None;USA;1996;1
28;205.74;104.32616;Texas Christian;USA;1995;1
28;195.58;88.45044;Pennsylvania;USA;Undrafted;Undrafted
30;200.66;98.883056;Connecticut;USA;1993;1
33;208.28;104.32616;North Carolina;USA;Undrafted;Undrafted
33;205.74;113.398;Xavier;USA;1990;1
25;198.12;111.13004;Nevada-Las Vegas;USA;Undrafted;Undrafted
24;182.88;80.739376;Nebraska;USA;1998;1
28;177.8;75.296272;UCLA;USA;1995;2
35;193.04;86.18248;Florida;USA;1988;2
29;210.82;113.398;Hartford;USA;1993;1
24;198.12;102.0582;North Carolina;USA;1998;1
34;193.04;90.7184;North Carolina State;USA;1988;2
26;208.28;129.27372;Wright State;Ukraine;1996;1
33;215.9;117.93392;None;Serbia and Montenegro;1989;1
25;213.36;107.047712;None;Georgia;1998;1
25;190.5;86.18248;Pittsburgh;USA;1999;1
28;193.04;92.98636;Minnesota;USA;1994;2
38;198.12;95.25432;DePaul;USA;1985;2
24;200.66;110.676448;Miami (OH);USA;1999;1
27;208.28;104.32616;Kentucky;USA;1996;1
26;177.8;70.760352;Memphis;USA;Undrafted;Undrafted
23;215.9;99.79024;None;China;1999;2
30;198.12;90.7184;Auburn;USA;1994;1
35;213.36;108.86208;Vanderbilt;USA;1988;1
21;187.96;89.357624;Duke;USA;1999;1
31;213.36;116.573144;None;USA;1991;2
26;210.82;115.212368;St. John's (NY);USA;Undrafted;Undrafted
26;220.98;117.93392;None;Lithuania;1996;1
36;210.82;117.93392;Yale;USA;1987;4
26;205.74;106.59412;Marquette;USA;1997;2
33;190.5;88.45044;Boise State;USA;Undrafted;Undrafted
27;198.12;99.79024;Southern Illinois;USA;1995;2
31;203.2;104.32616;Maryland;USA;1992;1
25;185.42;77.11064;Southern Illinois;USA;Undrafted;Undrafted
26;213.36;106.59412;Connecticut;USA;1996;1
28;180.34;83.460928;Georgia Tech;USA;1995;1
21;198.12;98.883056;Duke;USA;1999;1
23;198.12;92.98636;Oregon State;USA;1998;1
34;208.28;102.0582;Connecticut;USA;1989;2
30;200.66;120.20188;Southern Mississippi;USA;1992;1
33;203.2;99.79024;North Carolina State;USA;1989;2
26;180.34;72.57472;South Florida;USA;Undrafted;Undrafted
31;210.82;111.13004;Duke;USA;1992;1
29;182.88;79.3786;Clemson;USA;1993;2
28;208.28;111.13004;Michigan;USA;1993;1
23;200.66;98.883056;Auburn;USA;2000;2
37;198.12;90.7184;St. John's (NY);USA;1985;1
31;200.66;97.975872;Arizona;USA;1993;1
21;215.9;120.20188;Texas;USA;2000;1
25;187.96;86.18248;Fresno State;USA;1999;2
33;208.28;104.32616;Old Dominion;USA;1991;1
24;208.28;104.32616;Villanova;USA;1997;1
31;198.12;85.275296;Arkansas;USA;1992;1
26;210.82;115.66596;North Carolina State;USA;1996;1
25;213.36;115.66596;Washington;Canada;1999;2
31;208.28;108.86208;North Carolina State;USA;1992;1
34;205.74;97.52228;Georgia Tech;USA;1989;1
32;210.82;106.59412;None;Croatia;1990;2
25;210.82;108.86208;Texas Tech;USA;1997;1
27;187.96;85.728888;Kentucky;USA;1996;1
33;205.74;113.398;Maryland;USA;1990;2
33;190.5;83.91452;Marquette;USA;1990;2
22;203.2;95.25432;None;USA;1997;1
29;200.66;103.418976;UCLA;USA;1992;1
25;190.5;89.357624;Duke;USA;1999;1
25;205.74;108.86208;Kentucky;USA;1999;1
24;190.5;91.625584;Colorado;USA;1997;1
30;187.96;86.18248;Florida State;USA;1994;1
37;205.74;111.13004;Virginia Union;USA;1985;1
26;205.74;111.13004;Alabama;USA;1995;1
30;210.82;113.398;Pfeiffer;USA;Undrafted;Undrafted
32;205.74;104.32616;Texas-El Paso;USA;1990;2
26;193.04;92.98636;Bowling Green;USA;1997;1
24;205.74;111.13004;Kentucky;USA;1996;1
31;193.04;94.347136;Missouri;USA;1992;1
29;205.74;115.66596;Michigan State;USA;1994;2
34;203.2;115.66596;Tennessee State;USA;1988;3
26;190.5;86.18248;College of Charleston;USA;1997;2
29;187.96;82.553744;Houston;USA;1994;2
26;185.42;86.18248;Hawaii;USA;Undrafted;Undrafted
25;205.74;101.151016;North Carolina;USA;1998;1
29;200.66;97.52228;Memphis;USA;1993;1
23;205.74;111.13004;Lebanon Valley;USA;Undrafted;Undrafted
28;208.28;115.66596;Florida;USA;1995;2
25;187.96;90.7184;Utah;USA;1999;1
26;195.58;83.91452;Villanova;USA;1997;2
31;208.28;118.387512;Georgetown;USA;1992;1
26;182.88;74.84268;Georgetown;USA;1996;1
30;198.12;90.7184;Tennessee;USA;1993;1
28;205.74;106.59412;Indiana;USA;1995;1
21;205.74;115.212368;None;USA;1998;1
26;195.58;97.52228;Seton Hall;USA;Undrafted;Undrafted
26;208.28;113.398;Colgate;St. Vincent & Grenadines;1997;1
31;205.74;104.32616;Stanford;USA;1992;1
29;205.74;102.0582;Xavier;USA;Undrafted;Undrafted
28;195.58;94.800728;Temple;USA;1994;1
23;185.42;81.64656;Indiana;USA;2000;2
37;205.74;102.0582;Oregon State;USA;1985;1
28;205.74;108.86208;Cincinnati;USA;Undrafted;Undrafted
32;208.28;109.769264;Cincinnati;USA;1993;1
36;220.98;132.448864;None;Lithuania;1986;1
36;180.34;81.64656;Southern;USA;Undrafted;Undrafted
26;200.66;102.0582;Memphis;USA;1997;2
31;200.66;99.79024;Cal State-Fullerton;USA;1990;2
30;210.82;105.233344;Tennessee State;USA;1994;1
25;210.82;109.315672;Penn State;USA;1999;2
29;200.66;98.429464;Indiana;USA;1993;1
